"GEO_ID","county","tract","Description","Female_American Indian and Alaska Native","Female_Asian","Female_Black or African American","Female_Native Hawaiian and Other Pacific Islander","Female_Other","Female_Two or More","Female_White","Male_American Indian and Alaska Native","Male_Asian","Male_Black or African American","Male_Native Hawaiian and Other Pacific Islander","Male_Other","Male_Two or More","Male_White","sum_row"
"26005030300","Allegan","030300","55 to 64 years ",0,0,0,0,0,4,524,0,0,0,0,0,0,611,1139
"26005030300","Allegan","030300","65 to 74 years ",0,0,0,0,0,0,253,0,0,0,0,0,0,310,563
"26005030300","Allegan","030300","75 to 84 years ",0,0,0,0,0,0,165,0,0,0,0,0,0,119,284
"26005030300","Allegan","030300","85 years and over ",0,0,0,0,0,0,16,0,0,0,0,0,0,10,26
"26005030300","Allegan","030300","Under 5 years ",0,0,0,0,0,0,283,0,0,0,0,0,0,217,500
"26005030401","Allegan","030401","10 to 14 years ",0,0,0,0,0,12,222,0,0,20,0,0,74,198,526
"26005030401","Allegan","030401","15 to 17 years ",0,0,0,0,0,0,129,0,0,0,0,0,25,163,317
"26005030401","Allegan","030401","18 and 19 years ",0,0,0,0,0,0,56,0,0,0,0,0,0,143,199
"26005030401","Allegan","030401","20 to 24 years ",0,0,0,0,0,0,310,0,0,0,0,0,0,290,600
"26005030401","Allegan","030401","25 to 29 years ",0,0,0,0,0,38,247,0,0,0,0,0,0,262,547
"26005030401","Allegan","030401","30 to 34 years ",0,0,0,0,0,0,250,0,0,0,0,26,0,227,503
"26005030401","Allegan","030401","35 to 44 years ",0,0,0,0,0,0,414,0,0,1,0,0,0,483,898
"26005030401","Allegan","030401","45 to 54 years ",0,0,0,0,0,0,559,9,0,0,0,0,0,674,1242
"26005030401","Allegan","030401","5 to 9 years ",0,0,0,0,0,0,365,0,0,0,0,0,0,215,580
"26005030401","Allegan","030401","55 to 64 years ",0,0,0,0,0,0,510,0,0,0,0,0,0,393,903
"26005030401","Allegan","030401","65 to 74 years ",0,0,0,0,0,0,218,0,0,0,0,0,0,225,443
"26005030401","Allegan","030401","75 to 84 years ",0,0,0,0,0,0,152,0,0,0,0,0,0,79,231
"26005030401","Allegan","030401","85 years and over ",0,0,0,0,0,0,32,0,0,0,0,0,0,83,115
"26005030401","Allegan","030401","Under 5 years ",0,0,0,0,0,0,371,0,0,0,0,0,0,247,618
"26005030402","Allegan","030402","10 to 14 years ",0,0,0,0,0,15,203,0,31,0,0,0,0,138,387
"26005030402","Allegan","030402","15 to 17 years ",0,0,0,0,0,30,128,0,0,0,0,0,0,85,243
"26005030402","Allegan","030402","18 and 19 years ",0,0,0,0,0,0,58,0,0,0,0,0,0,35,93
"26005030402","Allegan","030402","20 to 24 years ",0,0,0,0,0,0,138,0,0,0,0,0,0,94,232
"26005030402","Allegan","030402","25 to 29 years ",0,0,0,0,0,10,141,0,0,0,0,0,0,208,359
"26005030402","Allegan","030402","30 to 34 years ",0,0,0,0,0,21,211,0,48,0,0,0,0,199,479
"26005030402","Allegan","030402","35 to 44 years ",0,8,0,0,0,0,318,0,0,0,0,0,0,311,637
"26005030402","Allegan","030402","45 to 54 years ",0,0,0,0,0,10,349,0,0,0,0,0,0,356,715
"26005030402","Allegan","030402","5 to 9 years ",0,30,0,0,0,7,235,0,0,0,0,0,20,262,554
"26005030402","Allegan","030402","55 to 64 years ",0,13,25,0,0,0,262,0,0,0,0,0,0,307,607
"26005030402","Allegan","030402","65 to 74 years ",0,0,0,0,0,0,185,0,0,0,0,0,0,225,410
"26005030402","Allegan","030402","75 to 84 years ",0,0,0,0,0,0,53,0,0,0,0,0,0,52,105
"26005030402","Allegan","030402","85 years and over ",0,0,0,0,0,0,18,0,0,0,0,0,0,0,18
"26005030402","Allegan","030402","Under 5 years ",0,0,0,0,0,0,247,0,25,0,0,0,0,147,419
"26005030500","Allegan","030500","10 to 14 years ",0,0,0,0,0,48,186,0,0,0,0,0,22,252,508
"26005030500","Allegan","030500","15 to 17 years ",0,0,0,0,0,0,135,4,0,12,0,0,23,198,372
"26005030500","Allegan","030500","18 and 19 years ",0,0,0,0,0,0,106,0,0,0,0,0,0,48,154
"26005030500","Allegan","030500","20 to 24 years ",0,0,0,0,0,0,168,0,0,0,0,0,0,171,339
"26005030500","Allegan","030500","25 to 29 years ",0,9,0,0,0,6,264,4,0,0,0,0,0,259,542
"26005030500","Allegan","030500","30 to 34 years ",4,0,0,0,0,40,264,0,0,13,0,0,0,269,590
"26005030500","Allegan","030500","35 to 44 years ",6,0,0,0,0,10,568,13,0,0,0,0,18,434,1049
"26005030500","Allegan","030500","45 to 54 years ",0,0,3,0,3,7,516,18,0,0,0,0,15,501,1063
"26005030500","Allegan","030500","5 to 9 years ",0,0,27,0,0,43,221,0,0,0,0,0,32,263,586
"26005030500","Allegan","030500","55 to 64 years ",0,14,0,0,15,8,449,0,4,26,0,0,9,386,911
"26005030500","Allegan","030500","65 to 74 years ",0,0,0,0,0,0,232,0,0,0,0,8,51,217,508
"26005030500","Allegan","030500","75 to 84 years ",0,0,0,0,0,0,173,0,0,8,0,0,0,92,273
"26005030500","Allegan","030500","85 years and over ",0,0,0,0,0,0,48,5,0,0,0,0,0,56,109
"26005030500","Allegan","030500","Under 5 years ",0,0,14,0,0,32,224,0,0,23,0,0,50,412,755
"26005030600","Allegan","030600","10 to 14 years ",0,0,0,0,0,11,223,0,0,0,0,0,6,196,436
"26005030600","Allegan","030600","15 to 17 years ",0,0,0,0,0,0,128,0,0,5,0,2,8,93,236
"26005030600","Allegan","030600","18 and 19 years ",0,0,0,0,0,0,46,0,0,14,0,0,0,75,135
"26005030600","Allegan","030600","20 to 24 years ",0,0,0,0,0,3,182,0,0,0,0,0,2,174,361
"26005030600","Allegan","030600","25 to 29 years ",0,0,0,0,0,0,164,4,0,2,0,0,0,172,342
"26005030600","Allegan","030600","30 to 34 years ",0,0,0,0,0,0,154,0,0,0,0,0,0,151,305
"26005030600","Allegan","030600","35 to 44 years ",0,0,6,0,0,5,264,7,0,0,0,0,4,267,553
"26005030600","Allegan","030600","45 to 54 years ",5,0,6,0,0,0,362,6,0,0,0,0,0,356,735
"26005030600","Allegan","030600","5 to 9 years ",4,4,0,0,0,4,178,0,0,0,0,0,3,107,300
"26005030600","Allegan","030600","55 to 64 years ",0,0,0,0,10,0,284,0,0,0,0,0,0,326,620
"26005030600","Allegan","030600","65 to 74 years ",0,0,0,0,0,0,211,0,0,0,0,0,0,199,410
"26005030600","Allegan","030600","75 to 84 years ",0,0,0,0,0,0,110,0,0,0,0,0,0,88,198
"26005030600","Allegan","030600","85 years and over ",0,0,0,0,0,0,47,0,0,0,0,0,0,15,62
"26005030600","Allegan","030600","Under 5 years ",0,0,0,0,0,0,159,0,0,0,0,0,15,166,340
"26005030702","Allegan","030702","10 to 14 years ",0,0,0,0,0,0,144,0,0,0,0,0,18,141,303
"26005030702","Allegan","030702","15 to 17 years ",0,0,0,0,0,0,80,0,0,0,0,0,5,136,221
"26005030702","Allegan","030702","18 and 19 years ",0,0,0,0,0,0,60,0,0,0,0,0,0,93,153
"26005030702","Allegan","030702","20 to 24 years ",0,0,0,0,0,0,118,4,0,0,0,0,10,156,288
"26005030702","Allegan","030702","25 to 29 years ",0,0,8,0,0,0,122,0,9,0,0,0,0,154,293
"26005030702","Allegan","030702","30 to 34 years ",0,14,0,0,0,7,150,0,0,0,0,0,0,151,322
"26005030702","Allegan","030702","35 to 44 years ",0,6,0,0,0,0,229,0,5,0,0,0,3,273,516
"26005030702","Allegan","030702","45 to 54 years ",0,0,0,0,0,0,392,0,0,0,0,0,16,368,776
"26005030702","Allegan","030702","5 to 9 years ",0,0,0,0,0,7,136,0,0,0,0,0,13,133,289
"26005030702","Allegan","030702","55 to 64 years ",0,0,0,0,0,3,356,0,0,0,0,0,0,425,784
"26005030702","Allegan","030702","65 to 74 years ",0,0,0,0,3,5,220,0,0,0,0,0,6,242,476
"26005030702","Allegan","030702","75 to 84 years ",0,0,0,0,0,0,72,0,0,0,0,0,0,87,159
"26005030702","Allegan","030702","85 years and over ",0,0,0,0,0,0,19,0,0,0,0,0,0,10,29
"26005030702","Allegan","030702","Under 5 years ",0,0,0,0,0,8,217,0,0,6,0,0,19,103,353
"26005030703","Allegan","030703","10 to 14 years ",0,0,0,0,10,0,122,0,0,0,0,17,9,93,251
"26005030703","Allegan","030703","15 to 17 years ",0,0,0,0,8,4,52,0,0,0,0,3,0,89,156
"26005030703","Allegan","030703","18 and 19 years ",0,0,0,0,9,10,33,0,0,0,0,6,0,24,82
"26005030703","Allegan","030703","20 to 24 years ",0,0,0,0,0,0,56,0,0,0,0,23,0,87,166
